"Genus"	"Species"	"Author"	"Total"	"TrapID"	"EventID"	"Order"	"AnalysisTaxon"	"SciName"
"87412"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	1	9	1607	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"87511"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	8	10	407	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"87611"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	1	10	407	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"87711"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	1	10	396	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"87810"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	4	18	66	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"8799"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	4	18	68	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"8809"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	3	18	72	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"88115"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	1	18	73	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"88214"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	1	18	91	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"88312"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	1	18	334	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"88412"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	4	18	335	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"88511"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	4	18	338	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"88611"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	4	18	339	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"88711"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	1	18	341	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"88810"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	1	18	342	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"8899"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	2	18	343	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"8909"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	1	18	344	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"89115"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	1	18	344	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"89214"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	1	18	345	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"89312"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	4	1008	1029	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"89412"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	1	1008	1031	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"89511"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	1	1008	1031	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"89611"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	1	1008	1032	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"89711"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	1	1008	1336	"Diptera"	"Phoridae"	"Megaselia gratiosa"
"8989"	"Megaselia"	"gregaria"	"(Wood, 1910)"	1	13	1646	"Diptera"	"Phoridae"	"Megaselia gregaria"
"8999"	"Megaselia"	"gregaria"	"(Wood, 1910)"	1	37	831	"Diptera"	"Phoridae"	"Megaselia gregaria"
"9009"	"Megaselia"	"gregaria"	"(Wood, 1910)"	1	18	338	"Diptera"	"Phoridae"	"Megaselia gregaria"
"90115"	"Megaselia"	"griseifrons"	"n. sp."	1	18	729	"Diptera"	"Phoridae"	"Megaselia griseifrons"
"90214"	"Gymnophora"	"sp."	"Macquart, 1835"	4	21	238	"Diptera"	"Phoridae"	"Gymnophora sp."
"90312"	"Gymnophora"	"sp."	"Macquart, 1835"	2	21	238	"Diptera"	"Phoridae"	"Gymnophora sp."
"90412"	"Gymnophora"	"sp."	"Macquart, 1835"	1	21	240	"Diptera"	"Phoridae"	"Gymnophora sp."
"90511"	"Gymnophora"	"sp."	"Macquart, 1835"	1	21	240	"Diptera"	"Phoridae"	"Gymnophora sp."
"90611"	"Gymnophora"	"sp."	"Macquart, 1835"	1	28	488	"Diptera"	"Phoridae"	"Gymnophora sp."
"90710"	"Gymnophora"	"sp."	"Macquart, 1835"	1	44	1187	"Diptera"	"Phoridae"	"Gymnophora sp."
"9089"	"Gymnophora"	"sp."	"Macquart, 1835"	1	54	193	"Diptera"	"Phoridae"	"Gymnophora sp."
"9099"	"Gymnophora"	"sp."	"Macquart, 1835"	1	54	193	"Diptera"	"Phoridae"	"Gymnophora sp."
"91018"	"Gymnophora"	"sp."	"Macquart, 1835"	16	57	203	"Diptera"	"Phoridae"	"Gymnophora sp."
"91117"	"Gymnophora"	"sp."	"Macquart, 1835"	2	9	1610	"Diptera"	"Phoridae"	"Gymnophora sp."
"91214"	"Gymnophora"	"sp."	"Macquart, 1835"	1	10	407	"Diptera"	"Phoridae"	"Gymnophora sp."
"91314"	"Gymnophora"	"sp."	"Macquart, 1835"	1	10	396	"Diptera"	"Phoridae"	"Gymnophora sp."
"91414"	"Gymnophora"	"sp."	"Macquart, 1835"	3	10	396	"Diptera"	"Phoridae"	"Gymnophora sp."
"91514"	"Gymnophora"	"sp."	"Macquart, 1835"	2	1008	1028	"Diptera"	"Phoridae"	"Gymnophora sp."
"91614"	"Gymnophora"	"sp."	"Macquart, 1835"	1	1008	1029	"Diptera"	"Phoridae"	"Gymnophora sp."
"91713"	"Gymnophora"	"sp."	"Macquart, 1835"	1	1008	1029	"Diptera"	"Phoridae"	"Gymnophora sp."
"91812"	"Gymnophora"	"sp."	"Macquart, 1835"	2	1008	1337	"Diptera"	"Phoridae"	"Gymnophora sp."
"91912"	"Gymnoptera"	"sp."	"Lioy, 1864"	1	20	233	"Diptera"	"Phoridae"	"Gymnoptera sp."
"92012"	"Megaselia"	"haraldlundi"	"Disney, 1985"	1	1001	1329	"Diptera"	"Phoridae"	"Megaselia haraldlundi"
"92115"	"Megaselia"	"haraldlundi"	"Disney, 1985"	1	1001	1329	"Diptera"	"Phoridae"	"Megaselia haraldlundi"
"92214"	"Megaselia"	"hebelonga"	"n. sp."	1	9	1610	"Diptera"	"Phoridae"	"Megaselia hebelonga"
"92312"	"Megaselia"	"hebelonga"	"n. sp."	1	9	1610	"Diptera"	"Phoridae"	"Megaselia hebelonga"
"92412"	"Megaselia"	"hebetisa-maura"	"n. sp."	1	57	203	"Diptera"	"Phoridae"	"Megaselia hebetisa-maura"
"92512"	"Megaselia"	"hebetisa-maura"	"n. sp."	1	57	203	"Diptera"	"Phoridae"	"Megaselia hebetisa-maura"
"92611"	"Megaselia"	"hendersoni"	"Disney, 1979"	1	13	1646	"Diptera"	"Phoridae"	"Megaselia hendersoni"
"92711"	"Megaselia"	"hendersoni"	"Disney, 1979"	1	21	238	"Diptera"	"Phoridae"	"Megaselia hendersoni"
"92811"	"Megaselia"	"hendersoni"	"Disney, 1979"	1	1001	1329	"Diptera"	"Phoridae"	"Megaselia hendersoni"
"92911"	"Megaselia"	"hendersoni"	"Disney, 1979"	12	9	1607	"Diptera"	"Phoridae"	"Megaselia hendersoni"
"93011"	"Megaselia"	"hendersoni"	"Disney, 1979"	1	9	1610	"Diptera"	"Phoridae"	"Megaselia hendersoni"
"93115"	"Megaselia"	"hendersoni"	"Disney, 1979"	1	10	407	"Diptera"	"Phoridae"	"Megaselia hendersoni"
"93214"	"Megaselia"	"hendersoni"	"Disney, 1979"	2	10	396	"Diptera"	"Phoridae"	"Megaselia hendersoni"
"93312"	"Megaselia"	"hibernans"	"Schmitz, 1935"	4	13	1646	"Diptera"	"Phoridae"	"Megaselia hibernans"
"93412"	"Megaselia"	"hibernans"	"Schmitz, 1935"	37	21	238	"Diptera"	"Phoridae"	"Megaselia hibernans"
"93511"	"Megaselia"	"hibernans"	"Schmitz, 1935"	2	28	488	"Diptera"	"Phoridae"	"Megaselia hibernans"
"93611"	"Megaselia"	"hibernans"	"Schmitz, 1935"	7	31	515	"Diptera"	"Phoridae"	"Megaselia hibernans"
"93711"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	31	1061	"Diptera"	"Phoridae"	"Megaselia hibernans"
"93810"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	31	1061	"Diptera"	"Phoridae"	"Megaselia hibernans"
"9399"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	31	1062	"Diptera"	"Phoridae"	"Megaselia hibernans"
"9409"	"Megaselia"	"hibernans"	"Schmitz, 1935"	9	44	1188	"Diptera"	"Phoridae"	"Megaselia hibernans"
"94115"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	44	1187	"Diptera"	"Phoridae"	"Megaselia hibernans"
"94214"	"Megaselia"	"hibernans"	"Schmitz, 1935"	3	49	709	"Diptera"	"Phoridae"	"Megaselia hibernans"
"94312"	"Megaselia"	"hibernans"	"Schmitz, 1935"	2	57	751	"Diptera"	"Phoridae"	"Megaselia hibernans"
"94412"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	57	203	"Diptera"	"Phoridae"	"Megaselia hibernans"
"94511"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	9	1607	"Diptera"	"Phoridae"	"Megaselia hibernans"
"94610"	"Megaselia"	"hibernans"	"Schmitz, 1935"	2	9	1607	"Diptera"	"Phoridae"	"Megaselia hibernans"
"9479"	"Megaselia"	"hibernans"	"Schmitz, 1935"	3	9	1610	"Diptera"	"Phoridae"	"Megaselia hibernans"
"9489"	"Megaselia"	"hibernans"	"Schmitz, 1935"	42	10	407	"Diptera"	"Phoridae"	"Megaselia hibernans"
"9499"	"Megaselia"	"hibernans"	"Schmitz, 1935"	2	10	396	"Diptera"	"Phoridae"	"Megaselia hibernans"
"9509"	"Megaselia"	"hibernans"	"Schmitz, 1935"	7	18	66	"Diptera"	"Phoridae"	"Megaselia hibernans"
"95115"	"Megaselia"	"hibernans"	"Schmitz, 1935"	2	18	67	"Diptera"	"Phoridae"	"Megaselia hibernans"
"95214"	"Megaselia"	"hibernans"	"Schmitz, 1935"	10	18	68	"Diptera"	"Phoridae"	"Megaselia hibernans"
"95312"	"Megaselia"	"hibernans"	"Schmitz, 1935"	7	18	72	"Diptera"	"Phoridae"	"Megaselia hibernans"
"95412"	"Megaselia"	"hibernans"	"Schmitz, 1935"	2	18	73	"Diptera"	"Phoridae"	"Megaselia hibernans"
"95511"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	18	74	"Diptera"	"Phoridae"	"Megaselia hibernans"
"95610"	"Megaselia"	"hibernans"	"Schmitz, 1935"	10	18	335	"Diptera"	"Phoridae"	"Megaselia hibernans"
"9579"	"Megaselia"	"hibernans"	"Schmitz, 1935"	2	18	336	"Diptera"	"Phoridae"	"Megaselia hibernans"
"9589"	"Megaselia"	"hibernans"	"Schmitz, 1935"	3	18	337	"Diptera"	"Phoridae"	"Megaselia hibernans"
"9599"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	18	341	"Diptera"	"Phoridae"	"Megaselia hibernans"
"9609"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	18	343	"Diptera"	"Phoridae"	"Megaselia hibernans"
"96115"	"Megaselia"	"hibernans"	"Schmitz, 1935"	3	18	344	"Diptera"	"Phoridae"	"Megaselia hibernans"
"96214"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	18	345	"Diptera"	"Phoridae"	"Megaselia hibernans"
"96312"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	18	730	"Diptera"	"Phoridae"	"Megaselia hibernans"
"96412"	"Megaselia"	"hibernans"	"Schmitz, 1935"	2	18	731	"Diptera"	"Phoridae"	"Megaselia hibernans"
"96511"	"Megaselia"	"hibernans"	"Schmitz, 1935"	2	18	732	"Diptera"	"Phoridae"	"Megaselia hibernans"
"96610"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	1008	1027	"Diptera"	"Phoridae"	"Megaselia hibernans"
"9679"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	1008	1028	"Diptera"	"Phoridae"	"Megaselia hibernans"
"9689"	"Megaselia"	"hibernans"	"Schmitz, 1935"	2	1008	1029	"Diptera"	"Phoridae"	"Megaselia hibernans"
"9699"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	1008	1031	"Diptera"	"Phoridae"	"Megaselia hibernans"
"9709"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	1008	1733	"Diptera"	"Phoridae"	"Megaselia hibernans"
"97115"	"Megaselia"	"hibernans"	"Schmitz, 1935"	2	1008	1745	"Diptera"	"Phoridae"	"Megaselia hibernans"
"97214"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	1008	1745	"Diptera"	"Phoridae"	"Megaselia hibernans"
"97312"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	1008	1732	"Diptera"	"Phoridae"	"Megaselia hibernans"
"97412"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	1008	1735	"Diptera"	"Phoridae"	"Megaselia hibernans"
"97511"	"Megaselia"	"hibernans"	"Schmitz, 1935"	1	1008	1747	"Diptera"	"Phoridae"	"Megaselia hibernans"
"97610"	"Megaselia"	"hilaris"	"Schmitz, 1927"	1	28	488	"Diptera"	"Phoridae"	"Megaselia hilaris"
"9778"	"Megaselia"	"hilaris"	"Schmitz, 1927"	1	28	488	"Diptera"	"Phoridae"	"Megaselia hilaris"
"9788"	"Megaselia"	"hilaris"	"Schmitz, 1927"	1	9	1607	"Diptera"	"Phoridae"	"Megaselia hilaris"
"9798"	"Megaselia"	"hilaris"	"Schmitz, 1927"	5	9	1610	"Diptera"	"Phoridae"	"Megaselia hilaris"
"9808"	"Megaselia"	"hilaris"	"Schmitz, 1927"	1	9	1610	"Diptera"	"Phoridae"	"Megaselia hilaris"
"98114"	"Megaselia"	"hilaris"	"Schmitz, 1927"	1	10	407	"Diptera"	"Phoridae"	"Megaselia hilaris"
"98213"	"Megaselia"	"hilaris"	"Schmitz, 1927"	1	10	396	"Diptera"	"Phoridae"	"Megaselia hilaris"
"98312"	"Megaselia"	"hilaris"	"Schmitz, 1927"	1	10	396	"Diptera"	"Phoridae"	"Megaselia hilaris"
"98411"	"Megaselia"	"hilaris"	"Schmitz, 1927"	1	18	66	"Diptera"	"Phoridae"	"Megaselia hilaris"
"98510"	"Megaselia"	"hilaris"	"Schmitz, 1927"	45	18	67	"Diptera"	"Phoridae"	"Megaselia hilaris"
"9868"	"Megaselia"	"hilaris"	"Schmitz, 1927"	94	18	68	"Diptera"	"Phoridae"	"Megaselia hilaris"
"9878"	"Megaselia"	"hilaris"	"Schmitz, 1927"	39	18	72	"Diptera"	"Phoridae"	"Megaselia hilaris"
"9888"	"Megaselia"	"hilaris"	"Schmitz, 1927"	4	18	73	"Diptera"	"Phoridae"	"Megaselia hilaris"
"9898"	"Megaselia"	"hilaris"	"Schmitz, 1927"	2	18	337	"Diptera"	"Phoridae"	"Megaselia hilaris"
"9908"	"Megaselia"	"hilaris"	"Schmitz, 1927"	1	18	337	"Diptera"	"Phoridae"	"Megaselia hilaris"
"99113"	"Megaselia"	"hilaris"	"Schmitz, 1927"	1	18	340	"Diptera"	"Phoridae"	"Megaselia hilaris"
"99212"	"Megaselia"	"hilaris"	"Schmitz, 1927"	1	18	342	"Diptera"	"Phoridae"	"Megaselia hilaris"
"99312"	"Megaselia"	"hilaris"	"Schmitz, 1927"	3	18	343	"Diptera"	"Phoridae"	"Megaselia hilaris"
"99411"	"Megaselia"	"hilaris"	"Schmitz, 1927"	3	18	344	"Diptera"	"Phoridae"	"Megaselia hilaris"
"9957"	"Megaselia"	"hilaris"	"Schmitz, 1927"	1	1008	1031	"Diptera"	"Phoridae"	"Megaselia hilaris"
"9967"	"Megaselia"	"hilaris"	"Schmitz, 1927"	2	1008	1032	"Diptera"	"Phoridae"	"Megaselia hilaris"
"9977"	"Megaselia"	"hilaris"	"Schmitz, 1927"	3	1008	1031	"Diptera"	"Phoridae"	"Megaselia hilaris"
"9987"	"Megaselia"	"hilaris"	"Schmitz, 1927"	5	1008	1336	"Diptera"	"Phoridae"	"Megaselia hilaris"
"9997"	"Megaselia"	"hilaris"	"Schmitz, 1927"	3	1008	1337	"Diptera"	"Phoridae"	"Megaselia hilaris"
"10007"	"Megaselia"	"hilaris"	"Schmitz, 1927"	1	1008	1733	"Diptera"	"Phoridae"	"Megaselia hilaris"
"100113"	"Megaselia"	"hilaris"	"Schmitz, 1927"	3	1008	1733	"Diptera"	"Phoridae"	"Megaselia hilaris"
"100212"	"Megaselia"	"hilaris"	"Schmitz, 1927"	2	1008	1734	"Diptera"	"Phoridae"	"Megaselia hilaris"
"100312"	"Megaselia"	"hirsuta"	"(Wood, 1910)"	1	57	203	"Diptera"	"Phoridae"	"Megaselia hirsuta"
"100411"	"Megaselia"	"hirsutiterga"	"n. sp."	1	28	488	"Diptera"	"Phoridae"	"Megaselia hirsutiterga"
"10057"	"Megaselia"	"hirsutiterga"	"n. sp."	13	28	488	"Diptera"	"Phoridae"	"Megaselia hirsutiterga"
"10067"	"Megaselia"	"hirti-fronsa"	"n. sp."	1	1008	1747	"Diptera"	"Phoridae"	"Megaselia hirti-fronsa"
"10077"	"Megaselia"	"hirti-gregaria"	"n. sp."	1	37	831	"Diptera"	"Phoridae"	"Megaselia hirti-gregaria"
"10087"	"Megaselia"	"hirtibraccia"	"n. sp."	1	57	751	"Diptera"	"Phoridae"	"Megaselia hirtibraccia"
"10097"	"Megaselia"	"hirticaudata"	"(Wood, 1910)"	1	20	233	"Diptera"	"Phoridae"	"Megaselia hirticaudata"
"101016"	"Megaselia"	"hirticaudata"	"(Wood, 1910)"	1	20	233	"Diptera"	"Phoridae"	"Megaselia hirticaudata"
"101114"	"Megaselia"	"hirticaudata"	"(Wood, 1910)"	1	28	488	"Diptera"	"Phoridae"	"Megaselia hirticaudata"
"101212"	"Megaselia"	"hirticaudata"	"(Wood, 1910)"	8	10	407	"Diptera"	"Phoridae"	"Megaselia hirticaudata"
"101312"	"Megaselia"	"hirticaudata"	"(Wood, 1910)"	1	18	341	"Diptera"	"Phoridae"	"Megaselia hirticaudata"
"101412"	"Megaselia"	"hirticaudata"	"(Wood, 1910)"	1	1008	1029	"Diptera"	"Phoridae"	"Megaselia hirticaudata"
"101512"	"Megaselia"	"hirticaudata"	"(Wood, 1910)"	1	1008	1029	"Diptera"	"Phoridae"	"Megaselia hirticaudata"
"101612"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	6	13	1646	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"101712"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	1	13	1646	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"101812"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	1	28	488	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"101911"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	1	31	515	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"102011"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	4	37	1111	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"102112"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	1	1001	1329	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"102212"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	5	57	751	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"102311"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	5	9	1607	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"102411"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	9	9	1610	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"102511"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	13	10	407	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10268"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	4	10	401	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10277"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	47	18	66	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10286"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	21	18	67	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10296"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	4	18	68	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10306"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	2	18	72	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"103112"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	3	18	73	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"103212"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	1	18	74	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"103311"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	5	18	338	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10349"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	1	18	339	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10356"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	1	18	339	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10366"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	1	18	339	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10376"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	1	18	339	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10386"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	1	18	339	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10396"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	7	18	340	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10406"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	3	18	341	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"104112"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	1	18	342	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"104212"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	1	18	344	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"104311"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	1	1008	1031	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10449"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	9	1008	1032	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10456"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	3	1008	1336	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10466"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	5	1008	1337	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10476"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	4	1008	1733	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10486"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	1	1008	1736	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10496"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	1	1008	1745	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"10506"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	2	1008	1734	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"105112"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	2	1008	1735	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"105212"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	2	1008	1741	"Diptera"	"Phoridae"	"Megaselia hirticrus"
"105311"	"Megaselia"	"hirtifibralonga"	"n. sp."	1	18	334	"Diptera"	"Phoridae"	"Megaselia hirtifibralonga"
"10549"	"Megaselia"	"hirtilongi-mira"	"n. sp."	1	9	1610	"Diptera"	"Phoridae"	"Megaselia hirtilongi-mira"
"10556"	"Megaselia"	"hirtiventris"	"(Wood, 1909)"	1	31	1063	"Diptera"	"Phoridae"	"Megaselia hirtiventris"
"10566"	"Megaselia"	"hirtiventris"	"(Wood, 1909)"	1	44	1187	"Diptera"	"Phoridae"	"Megaselia hirtiventris"
"10576"	"Megaselia"	"hirtiventris"	"(Wood, 1909)"	1	1001	1329	"Diptera"	"Phoridae"	"Megaselia hirtiventris"
"10586"	"Megaselia"	"hirtiventris"	"(Wood, 1909)"	1	9	1610	"Diptera"	"Phoridae"	"Megaselia hirtiventris"
"10596"	"Megaselia"	"hirtiventris"	"(Wood, 1909)"	26	10	396	"Diptera"	"Phoridae"	"Megaselia hirtiventris"
"10606"	"Megaselia"	"hirtiventris"	"(Wood, 1909)"	2	18	339	"Diptera"	"Phoridae"	"Megaselia hirtiventris"
"106112"	"Megaselia"	"hirtiventris"	"(Wood, 1909)"	3	18	341	"Diptera"	"Phoridae"	"Megaselia hirtiventris"
"106212"	"Megaselia"	"hirtiventris"	"(Wood, 1909)"	2	18	342	"Diptera"	"Phoridae"	"Megaselia hirtiventris"
"106311"	"Megaselia"	"hirtiventris"	"(Wood, 1909)"	2	18	343	"Diptera"	"Phoridae"	"Megaselia hirtiventris"
"10649"	"Megaselia"	"hirtiventris"	"(Wood, 1909)"	1	18	344	"Diptera"	"Phoridae"	"Megaselia hirtiventris"
"10656"	"Megaselia"	"hirtiventris"	"(Wood, 1909)"	4	1008	1747	"Diptera"	"Phoridae"	"Megaselia hirtiventris"
"10666"	"Megaselia"	"holocrassa"	"n. sp."	1	44	1188	"Diptera"	"Phoridae"	"Megaselia holocrassa"
"10676"	"Megaselia"	"holocrassa"	"n. sp."	1	49	709	"Diptera"	"Phoridae"	"Megaselia holocrassa"
"10686"	"Megaselia"	"holocrassa"	"n. sp."	1	57	203	"Diptera"	"Phoridae"	"Megaselia holocrassa"
"10696"	"Megaselia"	"hortensis"	"(Wood, 1909)"	1	28	488	"Diptera"	"Phoridae"	"Megaselia hortensis"
"10706"	"Megaselia"	"humeralis"	"(Zetterstedt, 1838)"	2	13	1646	"Diptera"	"Phoridae"	"Megaselia humeralis"
"107112"	"Megaselia"	"humeralis"	"(Zetterstedt, 1838)"	4	13	1646	"Diptera"	"Phoridae"	"Megaselia humeralis"
"107212"	"Megaselia"	"humeralis"	"(Zetterstedt, 1838)"	1	59	211	"Diptera"	"Phoridae"	"Megaselia humeralis"
"107311"	"Megaselia"	"humeralis"	"(Zetterstedt, 1838)"	1	59	211	"Diptera"	"Phoridae"	"Megaselia humeralis"
"10749"	"Megaselia"	"humililonga"	"n. sp."	1	1008	1732	"Diptera"	"Phoridae"	"Megaselia humililonga"
"10756"	"Megaselia"	"hyalipennis"	"(Wood, 1912)"	17	44	1188	"Diptera"	"Phoridae"	"Megaselia hyalipennis"
"10766"	"Megaselia"	"hyalipennis"	"(Wood, 1912)"	19	44	1187	"Diptera"	"Phoridae"	"Megaselia hyalipennis"
"10776"	"Megaselia"	"hyalipennis"	"(Wood, 1912)"	4	49	709	"Diptera"	"Phoridae"	"Megaselia hyalipennis"
"10786"	"Megaselia"	"hyalipennis"	"(Wood, 1912)"	1	49	710	"Diptera"	"Phoridae"	"Megaselia hyalipennis"
"10796"	"Megaselia"	"hyalipennis"	"(Wood, 1912)"	1	59	211	"Diptera"	"Phoridae"	"Megaselia hyalipennis"
"10806"	"Megaselia"	"hyalipennis"	"(Wood, 1912)"	25	54	193	"Diptera"	"Phoridae"	"Megaselia hyalipennis"
"108112"	"Megaselia"	"hyalipennis"	"(Wood, 1912)"	2	54	193	"Diptera"	"Phoridae"	"Megaselia hyalipennis"
